Fiscal Year Released,Recidivism Reporting Year,Race - Ethnicity,Hispanic?,Sex,Age At Release ,Convicting Offense Classification,Convicting Offense Type,Convicting Offense Subtype,Release Type,Recidivism - Return to Prison,Days to Recidivism
2010,2013,1,1,1,3,5,1,23,0,1,388
2010,2013,0,1,1,1,3,4,5,0,1,388
2010,2013,0,1,1,1,3,3,3,2,1,390
2010,2013,0,1,1,4,0,0,20,2,1,391
2010,2013,1,1,1,1,4,0,0,0,1,391
2010,2013,3,1,1,1,1,4,5,2,1,392
2010,2013,0,1,1,4,3,4,23,2,1,392
2010,2013,0,1,1,0,1,4,5,2,1,393
2010,2013,1,1,1,3,3,4,23,0,1,393
2010,2013,0,1,1,0,1,3,19,0,1,393
2010,2013,0,1,0,3,3,3,3,0,1,393
2010,2013,1,1,1,1,4,3,3,2,1,394
2010,2013,0,0,1,0,1,4,5,2,1,394
2010,2013,0,1,1,1,3,0,0,0,1,394
2010,2013,0,1,1,4,1,4,5,2,1,395
2010,2013,1,1,1,3,4,1,1,2,1,396
2010,2013,0,1,1,1,3,4,5,2,1,397
2010,2013,0,1,1,0,3,4,5,0,1,399
2010,2013,0,1,1,0,3,3,9,2,1,399
2010,2013,0,1,1,3,0,4,5,0,1,400
2010,2013,0,1,1,3,1,4,11,0,1,400
2010,2013,1,1,1,1,1,4,5,0,1,401
2010,2013,1,1,1,3,1,4,5,0,1,401
2010,2013,0,1,0,1,1,3,9,2,1,402
2010,2013,0,0,1,1,3,4,5,0,1,402
2010,2013,1,1,1,1,1,4,5,0,1,403
2010,2013,0,1,1,1,3,0,0,2,1,404
2010,2013,3,1,1,3,1,4,5,0,1,405
2010,2013,0,1,1,3,0,4,5,0,1,405
2010,2013,1,1,1,1,1,4,5,0,1,405
2010,2013,0,0,1,0,3,4,5,0,1,406
2010,2013,0,0,1,0,1,4,5,0,1,406
2010,2013,0,1,1,3,1,4,5,0,1,406
2010,2013,1,1,1,1,3,3,8,0,1,406
2010,2013,0,1,1,1,1,4,5,0,1,407
2010,2013,0,1,1,0,1,0,6,0,1,407
2010,2013,0,1,1,4,4,0,6,2,1,407
2010,2013,0,1,1,1,1,0,10,0,1,408
2010,2013,1,1,1,3,5,4,23,2,1,409
2010,2013,0,1,1,0,3,4,5,0,1,409
2010,2013,0,1,1,0,3,3,3,2,1,410
2010,2013,0,1,1,4,4,1,18,2,1,411
2010,2013,0,1,1,5,3,3,9,2,1,411
2010,2013,0,1,1,4,4,0,0,2,1,411
2010,2013,0,1,1,1,4,3,9,2,1,412
2010,2013,0,1,1,1,3,3,8,2,1,412
2010,2013,0,1,1,3,3,3,8,0,1,412
2010,2013,0,1,1,1,3,3,3,0,1,412
2010,2013,1,1,1,3,5,4,5,0,1,414
2010,2013,0,1,1,1,3,4,5,0,1,414
2010,2013,1,1,1,0,3,3,3,0,1,419
2010,2013,0,1,0,1,3,3,9,0,1,420
2010,2013,0,1,1,0,3,3,9,0,1,420
2010,2013,0,1,1,1,1,4,5,0,1,775
2010,2013,0,1,1,1,1,4,5,0,1,421
2010,2013,0,1,1,1,1,0,10,2,1,422
2010,2013,0,1,1,3,3,3,9,0,1,424
2010,2013,1,1,0,4,5,0,10,2,1,425
2010,2013,0,1,1,4,3,0,6,2,1,425
2010,2013,0,1,1,0,3,3,9,2,1,426
2010,2013,0,1,1,1,3,3,3,0,1,426
2010,2013,0,1,1,1,3,3,3,0,1,426
2010,2013,0,1,1,1,3,0,0,0,1,427
2010,2013,0,1,1,3,1,4,5,2,1,430
2010,2013,0,1,1,0,6,0,0,2,1,430
2010,2013,1,1,1,1,4,1,18,2,1,431
2010,2013,1,1,1,1,0,0,7,0,1,431
2010,2013,1,1,1,1,1,0,10,0,1,433
2010,2013,0,1,1,1,0,4,5,2,1,434
2010,2013,4,1,1,5,1,3,9,2,1,434
2010,2013,0,1,1,3,3,4,11,0,1,435
2010,2013,0,1,1,1,4,4,23,2,1,438
2010,2013,1,1,0,1,5,3,8,0,1,440
2010,2013,1,1,1,1,3,4,23,0,1,440
2010,2013,0,1,1,3,3,4,5,0,1,441
2010,2013,0,1,1,3,3,4,5,0,1,442
2010,2013,1,1,0,1,1,3,9,0,1,442
2010,2013,0,1,1,4,0,4,5,0,1,442
2010,2013,1,1,1,3,4,0,0,2,1,446
2010,2013,1,1,1,3,3,3,8,0,1,447
2010,2013,0,1,1,0,6,0,0,2,1,447
2010,2013,1,1,1,1,3,4,5,0,1,448
2010,2013,0,1,1,4,3,1,18,0,1,448
2010,2013,0,1,1,4,0,4,5,0,1,449
2010,2013,4,1,1,1,3,3,9,2,1,449
2010,2013,1,1,1,0,1,3,9,0,1,449
2010,2013,0,1,1,0,4,1,4,0,1,449
2010,2013,0,0,1,1,1,4,5,0,1,449
2010,2013,1,1,0,3,1,4,5,2,1,453
2010,2013,0,1,1,1,0,4,5,0,1,453
2010,2013,0,1,1,1,3,3,9,2,1,453
2010,2013,1,1,1,5,1,4,5,0,1,455
2010,2013,0,1,1,3,3,1,1,0,1,455
2010,2013,0,1,1,4,1,4,5,0,1,456
2010,2013,0,1,1,4,5,1,1,0,1,456
2010,2013,1,1,1,1,1,4,5,0,1,457
2010,2013,1,1,0,3,4,3,9,0,1,458
2010,2013,0,1,1,1,0,4,5,0,1,459
2010,2013,1,1,1,1,4,1,18,2,1,459
2010,2013,1,1,1,1,1,3,9,0,1,460
2010,2013,0,1,1,1,1,3,13,0,1,462
2010,2013,0,1,1,1,0,4,5,0,1,463
2010,2013,0,1,1,0,3,3,3,0,1,463
2010,2013,0,1,1,4,1,3,3,2,1,464
2010,2013,0,1,1,1,1,3,9,0,1,466
2010,2013,1,1,1,1,4,4,23,2,1,466
2010,2013,1,1,1,1,3,4,23,2,1,466
2010,2013,0,1,1,1,4,0,0,2,1,467
2010,2013,1,1,1,0,1,4,5,2,1,467
2010,2013,0,1,1,4,4,3,9,2,1,468
2010,2013,0,1,1,4,3,1,1,2,1,469
2010,2013,0,1,1,1,1,4,5,0,1,470
2010,2013,0,1,1,3,1,4,5,0,1,470
2010,2013,1,1,1,1,1,0,10,0,1,471
2010,2013,0,1,1,3,1,4,5,0,1,472
2010,2013,1,1,1,1,1,3,9,2,1,473
2010,2013,1,1,1,1,4,3,9,2,1,473
2010,2013,0,1,1,3,4,0,0,2,1,473
2014,2017,1,1,1,3,6,0,6,2,0,0
2010,2013,1,1,1,4,1,3,9,0,1,474
2010,2013,0,1,1,1,3,1,1,2,1,474
2010,2013,1,1,1,4,3,0,0,2,1,474
2010,2013,1,1,1,3,6,0,0,2,1,477
2010,2013,0,1,1,3,4,0,0,2,1,477
2010,2013,1,1,1,1,5,4,5,0,1,477
2010,2013,3,1,1,1,3,4,5,2,1,482
2010,2013,0,1,0,5,3,3,8,2,1,485
2010,2013,0,1,1,1,4,0,0,2,1,486
2010,2013,0,1,1,0,3,0,6,2,1,486
2010,2013,0,1,1,1,1,4,5,2,1,490
2010,2013,1,1,1,1,3,0,0,0,1,490
2010,2013,0,1,1,1,1,3,3,0,1,491
2010,2013,1,1,1,3,1,3,9,2,1,492
2010,2013,0,1,1,0,4,3,9,0,1,492
2010,2013,0,1,1,0,3,4,5,0,1,492
2010,2013,0,1,1,3,3,4,5,0,1,494
2010,2013,0,1,0,3,3,1,1,0,1,494
2010,2013,0,1,1,0,3,4,11,0,1,494
2010,2013,0,1,1,1,1,3,3,2,1,494
2010,2013,0,0,1,1,1,0,0,2,1,495
2010,2013,1,1,1,1,1,4,5,0,1,497
2010,2013,0,1,1,1,0,4,5,0,1,497
2010,2013,0,1,1,0,3,3,3,2,1,497
2010,2013,0,1,1,1,3,0,0,2,1,497
2010,2013,0,1,1,0,3,4,23,2,1,498
2010,2013,0,1,1,3,4,3,8,0,1,498
2010,2013,0,1,1,1,1,3,9,2,1,500
2010,2013,0,1,1,3,4,6,17,2,1,503
2010,2013,0,1,1,4,0,4,5,0,1,504
2010,2013,1,1,1,0,3,1,18,0,1,504
2010,2013,0,1,0,4,3,4,23,0,1,507
2010,2013,0,1,0,4,4,1,15,0,1,509
2010,2013,1,1,1,3,4,3,9,2,1,510
2010,2013,0,0,1,1,0,4,5,0,1,511
2010,2013,0,1,1,3,5,3,8,0,1,511
2010,2013,0,1,1,3,4,0,0,2,1,512
2010,2013,0,1,1,1,0,0,7,0,1,513
2010,2013,1,1,1,3,1,4,5,0,1,513
2010,2013,0,1,1,0,1,4,5,0,1,514
2010,2013,0,1,1,0,3,3,3,0,1,515
2010,2013,0,1,1,1,1,4,5,0,1,515
2010,2013,0,1,1,3,3,3,9,0,1,516
2010,2013,1,1,1,3,3,3,9,2,1,518
2010,2013,0,1,1,1,1,4,5,0,1,519
2010,2013,1,1,1,1,0,4,5,0,1,520
2010,2013,0,1,1,4,5,1,1,0,1,520
2010,2013,0,1,1,3,1,4,5,0,1,522
2010,2013,0,1,1,1,1,4,5,0,1,523
2010,2013,0,1,1,1,1,4,5,0,1,525
2010,2013,3,1,1,0,3,3,3,0,1,527
2010,2013,1,1,0,3,1,4,5,0,1,528
2010,2013,0,1,1,3,3,1,4,0,1,530
2010,2013,0,1,1,0,4,0,0,2,1,530
2010,2013,1,1,1,3,4,1,15,2,1,530
2010,2013,0,1,1,1,4,3,8,2,1,530
2010,2013,1,1,1,1,1,4,5,2,1,531
2010,2013,1,1,1,1,1,3,9,0,1,531
2010,2013,0,1,1,1,1,4,5,2,1,532
2010,2013,0,1,1,0,3,3,9,0,1,532
2010,2013,0,1,1,1,3,3,19,0,1,534
2010,2013,1,1,1,0,1,4,5,0,1,535
2010,2013,0,1,1,1,4,3,9,2,1,537
2010,2013,0,1,1,3,3,4,23,2,1,540
2010,2013,1,1,1,0,1,4,5,0,1,540
2010,2013,4,1,0,0,3,4,11,2,1,540
2010,2013,1,1,1,1,1,4,5,0,1,541
2010,2013,1,1,1,0,3,3,3,0,1,541
2010,2013,0,1,1,1,3,3,3,2,1,542
2010,2013,0,0,1,0,4,0,0,0,1,543
2010,2013,0,1,1,4,0,4,5,0,1,545
2010,2013,0,1,1,3,3,3,8,2,1,546
2010,2013,0,1,1,1,4,1,23,2,1,547
2010,2013,0,1,1,1,4,3,3,2,1,547
2010,2013,0,0,1,3,3,0,0,2,1,547
2010,2013,0,1,1,0,0,4,5,0,1,547
2010,2013,0,1,1,0,1,0,0,2,1,547
2010,2013,1,1,1,1,3,0,0,0,1,548
2010,2013,1,1,0,4,4,1,15,2,1,552
2010,2013,1,1,1,1,1,0,6,2,1,555
2010,2013,0,0,1,1,3,3,3,2,1,555
2010,2013,0,1,1,1,3,0,0,2,1,555
2010,2013,0,1,1,0,4,0,0,2,1,555
2010,2013,0,1,1,1,1,4,5,2,1,556
2010,2013,1,1,1,4,5,3,3,0,1,557
2010,2013,0,1,1,3,0,4,5,0,1,558
2010,2013,0,1,1,1,3,3,19,2,1,560
2010,2013,1,1,1,3,4,1,18,0,1,561
2010,2013,0,1,1,1,4,3,3,2,1,561
2010,2013,0,0,1,1,3,0,0,2,1,561
2010,2013,0,1,1,1,3,4,23,2,1,562
2010,2013,0,0,1,1,3,1,1,0,1,563
2010,2013,0,0,1,5,4,1,18,0,1,564
2010,2013,0,1,1,0,4,0,0,2,1,564
2010,2013,1,1,1,1,1,0,7,2,1,570
2010,2013,0,1,1,0,0,0,7,0,1,573
2010,2013,1,1,1,1,6,0,0,2,1,573
2010,2013,1,1,1,1,1,4,5,0,1,574
2010,2013,0,1,0,0,1,4,5,0,1,574
2010,2013,0,1,1,1,1,3,3,2,1,574
2010,2013,0,1,1,1,1,4,5,0,1,575
2010,2013,1,1,1,1,5,4,23,0,1,577
2010,2013,0,1,1,1,3,1,4,2,1,579
2010,2013,0,1,1,4,3,3,3,0,1,579
2010,2013,0,1,1,5,4,3,9,2,1,580
2010,2013,1,1,1,1,3,4,11,0,1,580
2010,2013,0,1,1,1,3,4,5,2,1,582
2010,2013,0,1,1,1,5,3,9,0,1,582
2010,2013,0,1,0,3,0,4,5,0,1,582
2010,2013,0,1,1,4,4,1,4,2,1,583
2010,2013,1,1,1,1,3,4,5,0,1,584
2010,2013,0,1,1,1,3,4,23,2,1,584
2010,2013,0,1,1,3,1,4,5,2,1,585
2010,2013,0,1,0,3,1,4,5,0,1,585
2010,2013,1,1,1,3,0,0,7,0,1,585
2010,2013,1,1,1,0,1,0,0,2,1,586
2010,2013,1,1,1,1,4,0,7,2,1,589
2010,2013,1,1,1,1,1,4,5,2,1,590
2010,2013,0,1,1,1,4,3,9,2,1,590
2010,2013,0,1,0,5,3,3,9,0,1,593
2010,2013,0,1,1,4,5,4,5,0,1,595
2010,2013,1,1,1,1,3,4,23,0,1,595
2010,2013,0,1,1,1,3,3,3,2,1,595
2010,2013,0,1,0,3,3,3,9,0,1,598
2010,2013,0,1,1,5,4,0,6,2,1,600
2010,2013,0,1,1,3,3,3,8,2,1,600
2010,2013,1,1,1,4,3,1,18,2,1,602
2010,2013,0,1,1,3,1,3,9,2,1,603
2010,2013,1,1,1,3,1,4,5,0,1,828
2010,2013,1,1,1,3,3,1,4,2,1,604
2010,2013,0,1,1,3,1,3,9,0,1,605
2010,2013,0,1,1,0,3,3,3,2,1,606
2010,2013,1,1,1,3,1,3,9,0,1,607
2010,2013,0,1,1,4,3,1,1,2,1,607
2010,2013,0,1,0,3,5,4,5,0,1,608
2010,2013,0,1,1,0,1,4,5,0,1,608
2010,2013,1,1,1,1,3,3,3,2,1,612
2010,2013,0,1,1,1,5,3,3,2,1,613
2010,2013,0,1,1,1,3,3,3,2,1,613
2010,2013,0,1,1,1,6,0,6,2,1,613
2010,2013,0,1,1,4,4,1,18,0,1,614
2010,2013,0,1,1,1,3,0,0,0,1,614
2010,2013,0,1,1,0,3,4,5,2,1,616
2010,2013,0,1,1,3,5,3,3,0,1,617
2010,2013,0,1,1,1,0,4,5,0,1,617
2010,2013,3,1,1,4,4,0,0,2,1,619
2010,2013,0,1,1,1,4,0,6,2,1,620
2010,2013,0,1,1,0,3,4,11,0,1,621
2010,2013,0,1,1,3,3,3,8,0,1,624
2010,2013,1,1,1,3,3,4,23,2,1,624
2010,2013,1,1,1,1,3,0,0,0,1,624
2010,2013,0,1,1,4,4,0,0,2,1,625
2010,2013,0,1,1,3,5,1,1,0,1,628
2010,2013,0,1,1,1,3,4,23,0,1,629
2010,2013,0,1,0,1,0,6,22,0,1,629
2010,2013,0,1,1,3,4,0,6,2,1,630
2010,2013,1,1,0,1,4,4,23,2,1,631
2010,2013,0,0,1,1,1,4,5,2,1,631
2010,2013,0,1,1,3,5,4,5,0,1,631
2010,2013,1,1,1,1,4,0,0,2,1,632
2010,2013,0,1,1,1,3,0,0,2,1,633
2010,2013,0,1,1,3,3,4,23,0,1,636
2010,2013,0,1,1,3,1,4,5,0,1,637
2010,2013,3,1,1,0,4,3,9,2,1,641
2010,2013,0,1,1,4,1,4,5,0,1,642
2010,2013,0,1,1,3,3,3,13,2,1,642
2010,2013,0,0,1,3,4,1,15,2,1,642
2010,2013,1,1,1,0,0,4,5,0,1,644
2010,2013,0,1,1,1,3,4,5,0,1,645
2010,2013,1,0,1,1,1,0,10,0,1,647
2010,2013,1,1,1,1,1,0,10,2,1,648
2010,2013,3,1,1,1,3,3,9,0,1,649
2010,2013,0,1,1,1,1,0,10,0,1,653
2010,2013,0,1,1,3,1,4,5,2,1,655
2010,2013,0,1,1,0,3,4,5,2,1,655
2010,2013,1,0,1,1,1,3,9,0,1,656
2010,2013,0,1,1,1,3,1,1,2,1,657
2010,2013,1,1,1,1,1,4,5,0,1,659
2010,2013,1,1,1,1,1,3,9,0,1,660
2010,2013,0,1,1,1,0,4,5,0,1,660
2010,2013,0,1,0,4,4,0,0,2,1,661
2010,2013,0,1,1,1,0,4,5,0,1,661
2010,2013,0,1,0,1,1,4,5,0,1,662
2010,2013,0,1,1,1,1,0,0,0,1,663
2010,2013,0,1,1,1,3,3,9,2,1,665
2010,2013,0,1,1,1,1,4,5,0,1,667
2010,2013,1,1,1,1,1,0,20,2,1,669
2010,2013,0,1,1,3,1,4,5,0,1,670
2010,2013,0,1,1,4,4,0,7,2,1,672
2010,2013,0,1,0,1,3,3,3,0,1,672
2010,2013,0,1,1,1,1,4,5,0,1,673
2010,2013,1,1,1,3,5,3,3,0,1,674
2010,2013,1,1,1,4,3,3,3,2,1,675
2010,2013,0,1,1,3,3,3,9,0,1,677
2010,2013,1,1,1,1,3,1,4,2,1,679
2010,2013,0,1,1,3,0,4,5,0,1,681
2010,2013,0,1,1,1,4,1,1,0,1,682
2010,2013,0,1,1,3,3,3,9,2,1,684
2010,2013,0,1,1,3,1,3,9,2,1,684
2010,2013,1,1,1,1,5,4,5,0,1,685
2010,2013,0,1,1,3,4,0,0,2,1,686
2010,2013,0,1,1,1,3,3,3,2,1,686
2010,2013,1,1,1,1,1,4,5,0,1,687
2010,2013,0,1,1,1,1,4,5,0,1,687
2010,2013,0,1,1,1,1,3,9,0,1,687
2010,2013,0,1,1,0,3,3,3,2,1,688
2010,2013,0,1,0,3,3,3,9,2,1,689
2010,2013,0,1,1,5,3,1,1,2,1,689
2010,2013,0,1,1,3,1,3,3,0,1,690
2010,2013,1,1,1,1,1,4,5,0,1,692
2010,2013,1,1,1,0,1,4,5,0,1,692
2010,2013,0,1,1,1,0,4,5,0,1,693
2010,2013,0,1,1,3,3,1,1,2,1,694
2010,2013,0,1,1,1,0,4,5,0,1,695
2010,2013,0,0,1,0,3,1,1,2,1,695
2010,2013,1,1,1,1,1,4,5,0,1,695
2010,2013,0,1,1,0,4,0,6,2,1,695
2010,2013,0,1,1,3,4,0,0,2,1,697
2010,2013,1,1,0,0,1,4,5,0,1,699
2010,2013,0,1,1,5,5,4,5,0,1,700
2010,2013,1,1,1,3,3,0,0,2,1,700
2010,2013,0,1,1,4,4,3,9,2,1,702
2010,2013,0,1,1,4,1,4,5,0,1,704
2010,2013,0,1,1,1,1,4,5,0,1,707
2010,2013,0,1,1,4,3,4,23,2,1,707
2010,2013,0,1,1,3,1,4,5,0,1,708
2010,2013,4,1,1,0,4,3,9,2,1,708
2010,2013,0,1,1,1,3,3,9,2,1,709
2010,2013,1,1,1,0,4,0,0,2,1,712
2010,2013,0,1,1,0,4,3,19,2,1,713
2010,2013,0,1,1,1,1,4,5,0,1,714
2010,2013,0,1,1,1,1,4,5,0,1,714
2010,2013,0,1,1,3,3,4,11,0,1,714
2010,2013,0,1,1,4,3,0,0,2,1,714
2010,2013,0,1,1,1,4,4,23,0,1,715
2010,2013,0,1,1,3,5,4,5,0,1,716
2010,2013,0,1,1,1,3,1,1,2,1,717
2010,2013,1,1,1,4,1,0,0,0,1,717
2010,2013,1,1,1,0,1,3,9,0,1,720
2010,2013,1,1,1,0,4,3,9,0,1,721
2010,2013,0,1,1,4,1,4,5,2,1,722
2010,2013,0,1,1,3,1,4,5,2,1,723
2010,2013,0,1,1,1,3,4,5,0,1,723
2010,2013,0,1,1,4,1,4,5,0,1,724
2010,2013,0,1,1,3,0,4,5,0,1,726
2010,2013,1,1,1,1,5,4,5,0,1,727
2010,2013,4,1,1,1,0,6,22,0,1,728
2010,2013,0,1,1,1,1,4,5,0,1,729
2010,2013,1,1,1,3,3,3,8,0,1,729
2010,2013,1,1,1,4,4,0,0,2,1,730
2010,2013,0,1,1,3,1,4,5,0,1,731
2010,2013,0,1,1,1,3,1,4,2,1,732
2010,2013,0,1,0,1,3,3,8,0,1,732
2010,2013,0,1,1,3,3,3,8,2,1,733
2010,2013,1,1,1,4,5,3,9,0,1,734
2010,2013,0,1,0,3,3,3,9,0,1,735
2010,2013,0,1,1,0,4,3,3,2,1,735
2010,2013,0,1,1,1,3,0,7,0,1,737
2010,2013,3,1,1,4,5,3,8,2,1,737
2010,2013,4,1,1,1,4,0,0,2,1,739
2010,2013,0,0,1,4,3,3,3,2,1,740
2010,2013,0,1,1,3,3,3,9,0,1,741
2010,2013,0,1,1,1,3,3,3,2,1,741
2010,2013,0,1,1,3,5,4,5,0,1,742
2010,2013,0,1,1,3,3,0,20,2,1,743
2010,2013,0,1,0,1,1,4,5,0,1,743
2010,2013,1,1,1,5,4,3,9,0,1,744
2010,2013,0,1,1,1,1,4,5,0,1,747
2010,2013,0,1,1,1,3,3,8,2,1,747
2010,2013,0,1,0,1,3,1,1,0,1,749
2010,2013,0,1,1,0,3,3,3,0,1,751
2010,2013,0,1,1,3,1,4,5,0,1,752
2010,2013,0,1,1,1,4,1,18,0,1,752
2010,2013,1,1,1,3,4,3,9,0,1,752
2010,2013,0,1,0,1,3,3,8,2,1,752
2010,2013,1,1,1,0,1,4,5,0,1,752
2010,2013,1,1,1,3,5,3,9,0,1,753
2010,2013,0,0,1,1,0,4,5,0,1,755
2010,2013,3,1,1,3,5,4,5,0,1,756
2010,2013,0,1,1,3,1,4,5,0,1,757
2010,2013,0,1,0,3,3,3,8,0,1,758
2010,2013,0,1,1,1,1,0,10,0,1,758
2010,2013,0,1,1,0,3,1,1,2,1,763
2010,2013,0,1,1,4,4,0,0,2,1,763
2010,2013,0,1,1,1,3,3,9,2,1,764
2010,2013,1,1,1,3,5,4,5,0,1,767
2010,2013,0,1,1,0,1,4,5,0,1,768
2010,2013,1,1,1,3,5,3,9,2,1,769
2010,2013,0,1,1,0,4,1,23,2,1,776
2010,2013,0,1,1,1,3,3,3,0,1,778
2010,2013,0,1,1,3,1,4,5,0,1,782
2010,2013,0,1,1,3,1,4,5,2,1,783
2010,2013,0,1,1,3,3,3,9,0,1,784
2010,2013,0,1,1,1,4,3,9,2,1,785
2010,2013,0,1,1,3,3,4,23,0,1,788
2010,2013,0,1,1,0,4,3,3,2,1,788
2010,2013,0,1,1,4,3,3,8,2,1,789
2010,2013,0,1,1,4,3,3,3,0,1,792
2010,2013,0,1,1,3,4,0,0,0,1,795
2010,2013,0,1,1,0,4,3,9,2,1,796
2010,2013,1,1,1,3,3,3,8,0,1,796
2010,2013,0,1,0,3,3,3,9,2,1,798
2010,2013,1,1,1,3,4,1,15,2,1,798
2010,2013,0,1,1,3,5,4,5,0,1,798
2010,2013,0,1,1,3,3,3,3,0,1,799
2010,2013,0,1,1,1,3,4,11,0,1,805
2010,2013,0,1,1,3,1,4,5,0,1,812
2010,2013,0,1,1,3,3,4,5,2,1,813
2010,2013,0,1,1,1,1,4,5,0,1,813
2010,2013,1,1,1,1,3,3,9,0,1,813
2010,2013,0,1,1,1,3,3,3,0,1,815
2010,2013,1,1,1,3,4,1,15,0,1,817
2010,2013,1,1,1,0,1,3,9,0,1,818
2010,2013,0,1,1,1,4,1,1,2,1,819
2010,2013,0,1,1,1,3,3,3,0,1,819
2010,2013,0,1,1,1,1,4,5,0,1,820
2010,2013,0,0,1,3,5,4,5,0,1,825
2010,2013,1,1,1,3,1,4,5,2,1,826
2010,2013,1,1,1,3,4,1,18,2,1,826
2010,2013,0,1,1,1,1,4,5,2,1,830
2010,2013,0,1,1,1,1,0,0,0,1,831
2010,2013,1,1,1,1,1,4,5,0,1,832
2010,2013,0,1,1,3,0,4,5,0,1,832
2010,2013,0,1,1,1,3,3,3,0,1,837
2010,2013,0,1,1,3,3,6,22,0,1,841
2010,2013,0,1,1,1,1,4,5,0,1,842
2010,2013,1,1,1,1,0,0,7,2,1,846
2010,2013,0,0,1,1,4,1,18,2,1,847
2010,2013,1,1,1,3,0,4,5,0,1,850
2010,2013,1,1,1,4,4,0,0,2,1,850
2010,2013,1,1,0,4,1,4,5,0,1,854
2010,2013,0,1,1,1,0,4,5,2,1,855
2010,2013,0,1,1,1,1,4,5,2,1,860
2010,2013,0,1,1,0,1,4,5,0,1,862
2010,2013,0,1,1,1,0,4,5,0,1,865
2010,2013,0,1,1,1,4,0,7,0,1,865
2010,2013,0,1,1,0,4,0,6,2,1,865
2010,2013,0,1,1,1,4,1,4,2,1,866
2010,2013,0,1,1,3,3,1,1,2,1,867
2010,2013,0,1,1,1,3,3,3,2,1,867
2010,2013,0,1,1,1,3,3,8,0,1,874
2010,2013,0,1,1,4,3,3,3,2,1,874
2010,2013,0,1,1,0,4,0,0,2,1,874
2010,2013,0,1,1,1,1,4,5,0,1,874
2010,2013,1,1,0,0,4,0,0,2,1,875
2010,2013,1,1,1,0,3,3,9,2,1,878
2010,2013,1,1,1,4,5,3,8,0,1,880
2010,2013,1,1,1,0,3,3,19,2,1,881
2010,2013,0,0,0,4,3,3,8,2,1,881
2010,2013,0,1,1,4,0,4,5,0,1,882
2010,2013,0,1,1,0,1,3,9,0,1,887
2010,2013,0,1,0,1,3,4,23,0,1,889
2010,2013,1,1,1,1,1,0,20,2,1,892
2010,2013,0,1,1,1,4,1,18,0,1,893
2010,2013,0,1,1,1,1,0,6,2,1,893
2010,2013,0,1,0,4,5,4,5,0,1,898
2010,2013,0,1,1,3,3,0,0,2,1,899
2010,2013,1,1,1,1,3,0,7,2,1,901
2010,2013,1,1,0,0,4,0,0,2,1,905
2010,2013,1,1,1,1,3,0,0,2,1,906
2010,2013,0,1,1,3,4,1,18,2,1,908
2010,2013,0,1,0,1,1,4,5,0,1,908
2010,2013,0,1,1,1,5,4,11,0,1,908
2010,2013,0,1,1,0,3,4,5,2,1,909
2010,2013,1,1,1,1,1,4,5,0,1,910
2010,2013,0,1,1,4,1,4,5,0,1,910
2010,2013,0,1,0,3,3,3,8,0,1,910
2010,2013,0,1,1,3,4,0,0,2,1,910
2010,2013,1,1,1,1,1,4,5,0,1,912
2010,2013,0,1,1,4,3,1,4,2,1,912
2010,2013,0,1,1,3,4,0,0,2,1,912
2010,2013,0,1,1,4,4,0,0,2,1,912
2010,2013,1,1,1,4,3,4,5,0,1,914
2010,2013,1,1,1,3,1,0,10,2,1,916
2010,2013,1,1,1,1,1,0,7,2,1,916
2010,2013,1,1,1,0,3,3,8,2,1,918
2010,2013,1,1,1,3,0,4,5,0,1,918
2010,2013,0,1,1,1,5,4,5,2,1,918
2010,2013,0,1,0,1,1,4,5,0,1,919
2010,2013,0,0,1,3,1,4,5,0,1,920
2010,2013,0,1,1,3,3,0,0,0,1,920
2010,2013,1,1,1,1,3,3,19,2,1,921
2010,2013,0,1,0,3,3,3,9,0,1,922
2010,2013,0,1,1,3,0,4,5,0,1,923
2010,2013,0,1,1,1,3,4,23,0,1,924
2010,2013,1,1,1,0,1,4,5,0,1,925
2010,2013,0,1,1,3,3,3,3,2,1,926
2010,2013,0,0,1,0,1,4,5,0,1,928
2010,2013,0,1,0,1,1,4,5,2,1,929
2010,2013,0,1,1,4,1,4,5,2,1,929
2010,2013,1,1,1,4,5,3,9,0,1,932
2010,2013,1,1,0,1,3,4,11,2,1,932
2010,2013,1,1,1,1,1,3,9,0,1,934
2010,2013,0,1,1,4,0,4,5,0,1,935
2010,2013,0,1,1,1,3,4,5,0,1,936
2010,2013,0,1,1,0,1,4,5,0,1,939
2010,2013,1,1,1,1,1,4,5,2,1,940
2010,2013,1,1,1,1,0,4,5,0,1,941
2010,2013,0,1,1,0,1,3,3,0,1,943
2010,2013,3,1,1,1,3,3,8,0,1,944
2010,2013,0,1,0,1,4,4,23,0,1,944
2010,2013,1,1,1,4,3,3,3,2,1,944
2010,2013,1,1,1,1,1,3,3,0,1,946
2010,2013,0,1,0,3,5,3,9,2,1,947
2010,2013,0,1,1,3,3,3,3,0,1,948
2010,2013,0,1,1,1,4,3,9,2,1,949
2010,2013,1,1,1,0,4,4,23,0,1,951
2010,2013,1,1,1,1,1,4,5,0,1,952
2010,2013,4,1,1,3,0,4,5,0,1,953
2010,2013,0,1,1,4,4,3,9,2,1,954
2010,2013,0,1,1,0,3,3,3,2,1,955
2010,2013,0,1,1,3,0,4,5,0,1,958
2010,2013,0,1,1,3,3,3,8,2,1,962
2010,2013,1,1,1,1,3,3,3,2,1,962
2010,2013,1,1,1,1,1,4,5,0,0,0
